fiscal_week_id,item_id,merchant_id,merchant_name,city,address,state,zipcode,price
2019-15,8158750511,1300557234,merchant64,city64,city64,state64,69260,115.78
2019-15,7548204543,1873153024,merchant55,city55,city55,state55,72161,89.56
2019-14,6277647300,9421169288,merchant54,city54,city54,state54,96171,62.68
2019-15,6591102855,7202172664,merchant22,city22,city22,state22,53511,207.47
2019-11,3148444933,8395061914,merchant76,city76,city76,state76,44258,57.4
2019-15,4327970099,6597088699,merchant80,city80,city80,state80,72192,110.13
2019-13,6591102855,155556316,merchant92,city92,city92,state92,57194,126.18
2019-13,8472103867,282029252,merchant46,city46,city46,state46,77353,152.49
2019-13,3792383018,974528976,merchant15,city15,city15,state15,61366,106.83
2019-11,1517999400,7968014915,merchant86,city86,city86,state86,89659,82.52
2019-15,1967383933,2854756039,merchant94,city94,city94,state94,35095,152.97
2019-14,8771967450,8539393125,merchant90,city90,city90,state90,20839,290.86
2019-13,5305086176,2542078802,merchant18,city18,city18,state18,63431,113.08
2019-12,6311620540,8788420896,merchant97,city97,city97,state97,62720,163.73
2019-11,7705756325,2542078802,merchant18,city18,city18,state18,63431,119.56
2019-12,7957819832,5704229107,merchant5,city5,city5,state5,81947,237.9
2019-11,7960225174,2143951321,merchant53,city53,city53,state53,87988,163.54
2019-15,2003576520,6462028790,merchant87,city87,city87,state87,85094,286.24
2019-14,8335382298,8958835534,merchant40,city40,city40,state40,21632,130.55
2019-12,2003576520,9279590092,merchant1,city1,city1,state1,42069,89.47
2019-15,3731111418,3431263330,merchant11,city11,city11,state11,90965,227.78
2019-12,6252606095,269161413,merchant39,city39,city39,state39,77784,236.28
2019-12,4310818004,2814297223,merchant67,city67,city67,state67,75209,206.3
2019-11,8696740358,7906793806,merchant27,city27,city27,state27,52483,127.76
2019-15,2619565507,853605402,merchant45,city45,city45,state45,36133,88.48
2019-15,6787772844,6742349940,merchant44,city44,city44,state44,22009,273.05
2019-14,1065599156,2521997010,merchant88,city88,city88,state88,63108,197.08
2019-12,7591285727,785274618,merchant68,city68,city68,state68,47104,225.95
2019-12,826905783,6427554213,merchant72,city72,city72,state72,40534,224.7
2019-15,5943204062,9421169288,merchant54,city54,city54,state54,96171,212
2019-13,8524135444,1024320965,merchant60,city60,city60,state60,89320,150.7
2019-15,9167859851,2542078802,merchant18,city18,city18,state18,63431,113.41
2019-14,6605377028,4768144021,merchant66,city66,city66,state66,47623,175.03
2019-11,7529341861,7551242389,merchant61,city61,city61,state61,26385,206.46
2019-14,7834430331,4816680293,merchant70,city70,city70,state70,85377,67.38
2019-11,1921789501,5035605798,merchant14,city14,city14,state14,89309,153.52
2019-15,1346558886,9421169288,merchant54,city54,city54,state54,96171,208.4
2019-12,8835637939,7500016917,merchant62,city62,city62,state62,55191,230.06
2019-13,8889770580,8184418799,merchant16,city16,city16,state16,30332,128.21
2019-12,2925921877,9513682426,merchant91,city91,city91,state91,80637,112.42
2019-14,1076975726,5704229107,merchant5,city5,city5,state5,81947,230.64
2019-12,9955716600,3365636329,merchant32,city32,city32,state32,41993,237.44
2019-12,8696740358,1300557234,merchant64,city64,city64,state64,69260,117.14
2019-13,4599423714,8539393125,merchant90,city90,city90,state90,20839,274.47
2019-14,2619565507,8788288799,merchant41,city41,city41,state41,68604,85.25
2019-15,6797140286,785274618,merchant68,city68,city68,state68,47104,155.03
2019-11,634995391,8184418799,merchant16,city16,city16,state16,30332,262.43
2019-11,2020390214,6258623049,merchant8,city8,city8,state8,92495,159.73
2019-13,382048003,785274618,merchant68,city68,city68,state68,47104,222.35
2019-11,590815741,7608097670,merchant65,city65,city65,state65,77976,58.63
2019-12,9042827470,7202172664,merchant22,city22,city22,state22,53511,134.59
2019-15,8158750511,9095358316,merchant0,city0,city0,state0,77720,143.69
2019-11,2860631783,4804647077,merchant7,city7,city7,state7,36283,239.77
2019-12,3824557564,450201378,merchant52,city52,city52,state52,75415,145.13
2019-12,8730098683,6427554213,merchant72,city72,city72,state72,40534,148.45
2019-12,9892616029,8040081084,merchant47,city47,city47,state47,74549,64.02
2019-12,1614469620,3014668794,merchant4,city4,city4,state4,62780,135.11
2019-13,1517999400,8081116301,merchant6,city6,city6,state6,82753,248.94
2019-13,2003576520,8395061914,merchant76,city76,city76,state76,44258,102.16
2019-14,1921789501,8984439423,merchant56,city56,city56,state56,84107,146.83
2019-14,6617497001,8958835534,merchant40,city40,city40,state40,21632,285.2
2019-11,5590922980,1813194650,merchant93,city93,city93,state93,37304,152.1
2019-14,943157526,155556316,merchant92,city92,city92,state92,57194,125.23
2019-11,1585408521,7771032390,merchant36,city36,city36,state36,25693,58.85
2019-14,7842669711,4816680293,merchant70,city70,city70,state70,85377,217.18
2019-12,7842669711,7058420619,merchant34,city34,city34,state34,34719,288.19
2019-11,1346558886,8040081084,merchant47,city47,city47,state47,74549,62.89
2019-14,2860631783,3431263330,merchant11,city11,city11,state11,90965,227.15
2019-15,476730659,853605402,merchant45,city45,city45,state45,36133,70.57
2019-12,994979923,2989585334,merchant12,city12,city12,state12,71178,125.28
2019-12,3646391743,9279590092,merchant1,city1,city1,state1,42069,148.32
2019-11,5900366169,6781390406,merchant78,city78,city78,state78,73150,81.49
2019-13,1889288396,8233592212,merchant17,city17,city17,state17,81914,250.72
2019-13,4664588338,155556316,merchant92,city92,city92,state92,57194,128.12
2019-15,3947027782,7500016917,merchant62,city62,city62,state62,55191,221.29
2019-15,7101255339,2375539243,merchant37,city37,city37,state37,49995,268.95
2019-15,6591102855,9513682426,merchant91,city91,city91,state91,80637,66.45
2019-15,295824976,1337860021,merchant57,city57,city57,state57,20280,234.6
2019-14,1967383933,8233592212,merchant17,city17,city17,state17,81914,229.17
2019-14,5386115794,9728299983,merchant19,city19,city19,state19,49251,211.19
2019-15,8335382298,8395061914,merchant76,city76,city76,state76,44258,97.14
2019-15,3715236427,9432942812,merchant10,city10,city10,state10,55428,255.33
2019-12,7834430331,2241029174,merchant42,city42,city42,state42,92683,178.64
2019-13,3148444933,2143951321,merchant53,city53,city53,state53,87988,122.89
2019-13,2020390214,9095358316,merchant0,city0,city0,state0,77720,132.11
2019-15,1517999400,7771032390,merchant36,city36,city36,state36,25693,59.45
2019-11,4420879797,8287488530,merchant79,city79,city79,state79,62347,257.38
2019-11,1065599156,4998568771,merchant99,city99,city99,state99,41065,213.92
2019-15,7591285727,8984439423,merchant56,city56,city56,state56,84107,208.81
2019-12,8158750511,8958835534,merchant40,city40,city40,state40,21632,133.92
2019-14,597869590,2341509923,merchant71,city71,city71,state71,65899,202.48
2019-15,4420879797,2542078802,merchant18,city18,city18,state18,63431,48.4
2019-13,4030668994,7058420619,merchant34,city34,city34,state34,34719,277.4
2019-14,1008290250,5026525258,merchant50,city50,city50,state50,44103,141.65
2019-15,2812300011,6427554213,merchant72,city72,city72,state72,40534,148.5
2019-14,8660065164,155556316,merchant92,city92,city92,state92,57194,131.93
2019-15,6617497001,1927274105,merchant30,city30,city30,state30,53188,238.97
2019-12,4420879797,4998568771,merchant99,city99,city99,state99,41065,221.88
2019-15,5900366169,853605402,merchant45,city45,city45,state45,36133,66.74
2019-12,9189053739,6209476193,merchant63,city63,city63,state63,74419,238.79
2019-15,1773835167,2521997010,merchant88,city88,city88,state88,63108,269.95
2019-13,8645389469,785274618,merchant68,city68,city68,state68,47104,220.1
2019-12,573280183,3014668794,merchant4,city4,city4,state4,62780,253.26
2019-13,8771967450,8539393125,merchant90,city90,city90,state90,20839,289.86
2019-15,8122619300,8524554870,merchant82,city82,city82,state82,39935,159.68
2019-14,8660418067,4113714990,merchant13,city13,city13,state13,56099,287.6
2019-11,8587179516,7767507093,merchant31,city31,city31,state31,35838,151.99
2019-11,1008290250,6742349940,merchant44,city44,city44,state44,22009,128.6
2019-11,8835637939,4113714990,merchant13,city13,city13,state13,56099,127.06
2019-13,476730659,8788420896,merchant97,city97,city97,state97,62720,167.4
2019-12,146177382,7287892549,merchant98,city98,city98,state98,76534,62.59
2019-14,4627191884,2341509923,merchant71,city71,city71,state71,65899,213.32
2019-12,5305086176,6597088699,merchant80,city80,city80,state80,72192,106.27
2019-12,7519578543,1337860021,merchant57,city57,city57,state57,20280,204.15
2019-12,3842884648,3213890025,merchant2,city2,city2,state2,66377,143.23
2019-15,7957819832,8315685896,merchant20,city20,city20,state20,64813,260.45
2019-14,4627191884,3431263330,merchant11,city11,city11,state11,90965,89.51
2019-11,7795216822,8040081084,merchant47,city47,city47,state47,74549,217.8
2019-15,8649000732,4662131396,merchant49,city49,city49,state49,22145,253.71
2019-15,6787772844,6781390406,merchant78,city78,city78,state78,73150,77.94
2019-12,8122619300,3014668794,merchant4,city4,city4,state4,62780,137.2
2019-14,2876851490,6203114196,merchant43,city43,city43,state43,30696,105.95
2019-12,9042827470,8195119537,merchant38,city38,city38,state38,74321,128.65
2019-11,3126578006,450201378,merchant52,city52,city52,state52,75415,147.57
2019-11,7337302765,7287892549,merchant98,city98,city98,state98,76534,69.88
2019-15,3772070751,5783216930,merchant81,city81,city81,state81,29410,234.1
2019-11,1889288396,4580029399,merchant59,city59,city59,state59,77530,160.53
2019-14,5305086176,4113714990,merchant13,city13,city13,state13,56099,290
2019-12,8093541006,9728299983,merchant19,city19,city19,state19,49251,261.38
2019-13,1827110335,2136069578,merchant89,city89,city89,state89,79306,309.61
2019-14,1310617137,1300557234,merchant64,city64,city64,state64,69260,116.48
2019-12,1008290250,7551242389,merchant61,city61,city61,state61,26385,281.37
2019-11,364732911,8788288799,merchant41,city41,city41,state41,68604,87.98
2019-13,8300992849,9279590092,merchant1,city1,city1,state1,42069,88.03
2019-14,7960094117,3365636329,merchant32,city32,city32,state32,41993,237.13
2019-14,9685775214,450201378,merchant52,city52,city52,state52,75415,136.21
2019-15,2619565507,7058420619,merchant34,city34,city34,state34,34719,274.08
2019-13,4664588338,1024320965,merchant60,city60,city60,state60,89320,96.64
2019-12,8730098683,2241029174,merchant42,city42,city42,state42,92683,168.07
2019-13,7600303007,822460751,merchant24,city24,city24,state24,36568,172.44
2019-14,8835637939,1813194650,merchant93,city93,city93,state93,37304,152.36
2019-13,3646391743,4998568771,merchant99,city99,city99,state99,41065,203
2019-11,7705756325,7058420619,merchant34,city34,city34,state34,34719,183.29
2019-11,3867856154,8754187877,merchant28,city28,city28,state28,34982,200.82
2019-12,597869590,9279590092,merchant1,city1,city1,state1,42069,144.12
2019-12,597869590,6462028790,merchant87,city87,city87,state87,85094,245.11
2019-15,7529341861,9279590092,merchant1,city1,city1,state1,42069,93.33
2019-13,1216758957,1927274105,merchant30,city30,city30,state30,53188,234.61
2019-14,826905783,3365636329,merchant32,city32,city32,state32,41993,154.88
2019-13,5900366169,6597088699,merchant80,city80,city80,state80,72192,116.21
2019-14,9189053739,9528648021,merchant48,city48,city48,state48,44553,124.54
2019-11,2222242797,3435374462,merchant3,city3,city3,state3,36060,71.05
2019-12,7630444365,4804647077,merchant7,city7,city7,state7,36283,97.4
2019-12,4695138020,2241029174,merchant42,city42,city42,state42,92683,309.34
2019-14,1827110335,7500016917,merchant62,city62,city62,state62,55191,217.34
2019-15,9607302391,8315685896,merchant20,city20,city20,state20,64813,269.59
2019-13,7337302765,7567326200,merchant73,city73,city73,state73,57949,195.42
2019-12,9257203786,4201377785,merchant74,city74,city74,state74,92956,82.28
2019-12,6334043794,5836485720,merchant96,city96,city96,state96,54993,251.76
2019-15,2925921877,2375539243,merchant37,city37,city37,state37,49995,256.34
2019-14,146177382,6597088699,merchant80,city80,city80,state80,72192,115.69
2019-15,2429948740,1813194650,merchant93,city93,city93,state93,37304,148.65
2019-13,3646391743,6781390406,merchant78,city78,city78,state78,73150,285.56
2019-11,5001560208,2143951321,merchant53,city53,city53,state53,87988,165.6
2019-15,2612615947,3431263330,merchant11,city11,city11,state11,90965,93.5
2019-11,3824557564,9728299983,merchant19,city19,city19,state19,49251,219.84
2019-13,1803685907,1024320965,merchant60,city60,city60,state60,89320,95.14
2019-14,3867856154,8287488530,merchant79,city79,city79,state79,62347,228.17
2019-15,2077990442,3699674355,merchant51,city51,city51,state51,53182,225.23
2019-15,9129126210,4804647077,merchant7,city7,city7,state7,36283,93.6
2019-14,8282589359,7058420619,merchant34,city34,city34,state34,34719,188.17
2019-11,9167859851,282029252,merchant46,city46,city46,state46,77353,186.83
2019-15,6277647300,6203114196,merchant43,city43,city43,state43,30696,111.04
2019-15,4310818004,9728299983,merchant19,city19,city19,state19,49251,288.13
2019-15,4420879797,9095358316,merchant0,city0,city0,state0,77720,133.63
2019-14,2876851490,822460751,merchant24,city24,city24,state24,36568,213.58
2019-11,3731111418,9298508556,merchant95,city95,city95,state95,35701,55.2
2019-11,5232424682,3435374462,merchant3,city3,city3,state3,36060,72.72
2019-11,943157526,3431263330,merchant11,city11,city11,state11,90965,222.66
2019-12,8122619300,4201377785,merchant74,city74,city74,state74,92956,180.07
2019-11,5192095761,8539393125,merchant90,city90,city90,state90,20839,269.95
2019-13,826905783,5704229107,merchant5,city5,city5,state5,81947,228.23
2019-11,6295238698,8315685896,merchant20,city20,city20,state20,64813,137.97
2019-14,5590922980,3435374462,merchant3,city3,city3,state3,36060,279.12
2019-12,8889770580,8287488530,merchant79,city79,city79,state79,62347,276.92
2019-12,2181145569,6597088699,merchant80,city80,city80,state80,72192,116.3
2019-15,7952023441,1300557234,merchant64,city64,city64,state64,69260,115.24
2019-13,4013901684,4201377785,merchant74,city74,city74,state74,92956,185.29
2019-11,3307208283,9528648021,merchant48,city48,city48,state48,44553,124.61
2019-14,8944847704,4816680293,merchant70,city70,city70,state70,85377,65.27
2019-12,5565169779,269161413,merchant39,city39,city39,state39,77784,237.32
2019-14,7842669711,7567326200,merchant73,city73,city73,state73,57949,181.72
2019-14,1310617137,6781390406,merchant78,city78,city78,state78,73150,311.56
2019-13,8665041259,3699674355,merchant51,city51,city51,state51,53182,215.98
2019-11,991944605,6462028790,merchant87,city87,city87,state87,85094,231.52
2019-12,5707643621,5035605798,merchant14,city14,city14,state14,89309,156.79
2019-12,2860631783,2341509923,merchant71,city71,city71,state71,65899,88.3
2019-15,2003576520,9432942812,merchant10,city10,city10,state10,55428,251.32
2019-13,4627191884,8984439423,merchant56,city56,city56,state56,84107,156.95
2019-14,6666914868,9421169288,merchant54,city54,city54,state54,96171,64.26
2019-15,8279097282,7608097670,merchant65,city65,city65,state65,77976,266.32
2019-14,3731111418,6427554213,merchant72,city72,city72,state72,40534,150.57
2019-13,1163151894,4113714990,merchant13,city13,city13,state13,56099,281.86
2019-14,2612615947,4201377785,merchant74,city74,city74,state74,92956,88.17
2019-15,40066459,4846217878,merchant21,city21,city21,state21,32897,184.38
2019-11,3867856154,2854756039,merchant94,city94,city94,state94,35095,147.92
2019-13,3715236427,7019567516,merchant29,city29,city29,state29,59161,86.62
2019-13,6714275994,8754187877,merchant28,city28,city28,state28,34982,186.52
2019-14,9768067357,7968014915,merchant86,city86,city86,state86,89659,244.07
2019-11,881439643,6203114196,merchant43,city43,city43,state43,30696,110.37
2019-13,5386115794,8233592212,merchant17,city17,city17,state17,81914,217.62
2019-11,9892616029,7202172664,merchant22,city22,city22,state22,53511,132.62
2019-15,2812300011,8195119537,merchant38,city38,city38,state38,74321,64.81
2019-14,5838106728,8539393125,merchant90,city90,city90,state90,20839,270.42
2019-12,4497137251,1873153024,merchant55,city55,city55,state55,72161,90.13
2019-15,8158750511,1813194650,merchant93,city93,city93,state93,37304,150.23
2019-13,5305086176,9528648021,merchant48,city48,city48,state48,44553,124.28
2019-11,6617497001,2136069578,merchant89,city89,city89,state89,79306,289.18
2019-15,5192095761,282029252,merchant46,city46,city46,state46,77353,158.62
2019-12,8823341865,8233592212,merchant17,city17,city17,state17,81914,259.78
2019-13,9955716600,7567326200,merchant73,city73,city73,state73,57949,281.13
2019-11,1008290250,3365636329,merchant32,city32,city32,state32,41993,147.67
2019-14,8830409956,4580029399,merchant59,city59,city59,state59,77530,167.71
2019-13,1803685907,3183111495,merchant23,city23,city23,state23,71840,259.66
2019-11,3126578006,6597088699,merchant80,city80,city80,state80,72192,117.01
2019-11,8333384770,974528976,merchant15,city15,city15,state15,61366,254.2
2019-12,8696740358,8081116301,merchant6,city6,city6,state6,82753,116.19
2019-15,1216758957,8754187877,merchant28,city28,city28,state28,34982,119.44
2019-11,1517999400,1300557234,merchant64,city64,city64,state64,69260,117.56
2019-14,2077990442,9776339918,merchant84,city84,city84,state84,34932,70.36
2019-13,4030668994,8539393125,merchant90,city90,city90,state90,20839,288.84
2019-13,2229567002,1927274105,merchant30,city30,city30,state30,53188,252.16
2019-13,9563830539,1813194650,merchant93,city93,city93,state93,37304,153.92
2019-12,3148444933,3213890025,merchant2,city2,city2,state2,66377,134.05
2019-14,9685775214,1873153024,merchant55,city55,city55,state55,72161,270.49
2019-12,9768067357,5026525258,merchant50,city50,city50,state50,44103,142.06
2019-13,8730098683,4580029399,merchant59,city59,city59,state59,77530,276.88
2019-13,9230593666,3213890025,merchant2,city2,city2,state2,66377,137.1
2019-13,4420879797,7551242389,merchant61,city61,city61,state61,26385,263.85
2019-15,8771967450,4804647077,merchant7,city7,city7,state7,36283,100.2
2019-15,3792383018,822460751,merchant24,city24,city24,state24,36568,223.32
2019-14,3422303487,853605402,merchant45,city45,city45,state45,36133,70.39
2019-12,5943204062,7767507093,merchant31,city31,city31,state31,35838,156.94
2019-12,6838903258,4113714990,merchant13,city13,city13,state13,56099,278.22
2019-13,9955716600,2241029174,merchant42,city42,city42,state42,92683,181.83
2019-14,5707643621,7567326200,merchant73,city73,city73,state73,57949,182.13
2019-12,9417732139,2812047049,merchant58,city58,city58,state58,61016,110.86
2019-13,7957819832,4998568771,merchant99,city99,city99,state99,41065,214.51
2019-15,6995017868,8315685896,merchant20,city20,city20,state20,64813,134.76
2019-11,1163151894,2341509923,merchant71,city71,city71,state71,65899,92.33
2019-11,9713077150,9513682426,merchant91,city91,city91,state91,80637,113.04
2019-11,3887380125,9421169288,merchant54,city54,city54,state54,96171,208.82
2019-14,4599423714,4768144021,merchant66,city66,city66,state66,47623,173.83
2019-11,3947027782,8184418799,merchant16,city16,city16,state16,30332,125.2
2019-13,6617497001,8788288799,merchant41,city41,city41,state41,68604,88.22
2019-13,40066459,7968014915,merchant86,city86,city86,state86,89659,86.71
2019-15,6591102855,4846217878,merchant21,city21,city21,state21,32897,194.84
2019-12,8333384770,3014668794,merchant4,city4,city4,state4,62780,267.31
2019-13,2819556651,4768144021,merchant66,city66,city66,state66,47623,168.07
2019-11,6396984062,9279590092,merchant1,city1,city1,state1,42069,91.33
2019-15,5943204062,7202172664,merchant22,city22,city22,state22,53511,128.7
2019-12,8335382298,9776339918,merchant84,city84,city84,state84,34932,74.64
2019-15,7960225174,7058420619,merchant34,city34,city34,state34,34719,192.94
2019-11,1827110335,8539393125,merchant90,city90,city90,state90,20839,291.07
2019-14,5987223966,8539393125,merchant90,city90,city90,state90,20839,140.61
2019-11,4664588338,6462028790,merchant87,city87,city87,state87,85094,309.21
2019-15,3772070751,2814297223,merchant67,city67,city67,state67,75209,203.18
2019-13,9713077150,4662131396,merchant49,city49,city49,state49,22145,294.76
2019-13,6995017868,8287488530,merchant79,city79,city79,state79,62347,231.89
2019-12,6838903258,282029252,merchant46,city46,city46,state46,77353,190.51
2019-15,8130162427,7202172664,merchant22,city22,city22,state22,53511,137.68
2019-15,2925921877,3014668794,merchant4,city4,city4,state4,62780,267.32
2019-13,6617497001,9723804904,merchant83,city83,city83,state83,69159,193.12
2019-14,8093541006,822460751,merchant24,city24,city24,state24,36568,182.71
2019-11,2827266056,4804647077,merchant7,city7,city7,state7,36283,98.69
2019-11,710945636,7287892549,merchant98,city98,city98,state98,76534,70
2019-13,4599423714,1337860021,merchant57,city57,city57,state57,20280,206.56
2019-12,8771967450,5783216930,merchant81,city81,city81,state81,29410,122.56
2019-11,9167859851,6209476193,merchant63,city63,city63,state63,74419,294.01
2019-15,4085908696,5026525258,merchant50,city50,city50,state50,44103,250.94
2019-14,4599423714,8081116301,merchant6,city6,city6,state6,82753,119.5
2019-14,2429948740,3431263330,merchant11,city11,city11,state11,90965,215.37
2019-11,573280183,8040081084,merchant47,city47,city47,state47,74549,62.83
2019-13,6787772844,5783216930,merchant81,city81,city81,state81,29410,228.45
2019-12,7519578543,1300557234,merchant64,city64,city64,state64,69260,118
2019-13,9320951960,6427554213,merchant72,city72,city72,state72,40534,213.31
2019-12,4599423714,7767507093,merchant31,city31,city31,state31,35838,160.79
2019-12,4327970099,5601623513,merchant9,city9,city9,state9,23761,161.21
2019-12,5232424682,7906793806,merchant27,city27,city27,state27,52483,134.78
2019-14,6617497001,6781390406,merchant78,city78,city78,state78,73150,308.39
2019-14,1008290250,8539393125,merchant90,city90,city90,state90,20839,289.33
2019-12,6591102855,5035605798,merchant14,city14,city14,state14,89309,132.78
2019-12,7407047410,2989585334,merchant12,city12,city12,state12,71178,155.91
2019-14,3867856154,1813194650,merchant93,city93,city93,state93,37304,153.24
2019-12,6605377028,2143951321,merchant53,city53,city53,state53,87988,165.98
2019-11,6252606095,7771032390,merchant36,city36,city36,state36,25693,63.12
2019-11,5192095761,7500016917,merchant62,city62,city62,state62,55191,229.84
2019-11,3148444933,5894740723,merchant75,city75,city75,state75,21956,292.11
2019-14,573280183,2341509923,merchant71,city71,city71,state71,65899,202.47
2019-11,2876851490,4998568771,merchant99,city99,city99,state99,41065,222.76
2019-11,597869590,8081116301,merchant6,city6,city6,state6,82753,115.92
2019-14,3422303487,8395061914,merchant76,city76,city76,state76,44258,97.56
2019-13,3772070751,8184418799,merchant16,city16,city16,state16,30332,256.1
2019-13,9129126210,1670073542,merchant77,city77,city77,state77,33312,176.69
2019-15,9013548770,9776339918,merchant84,city84,city84,state84,34932,157.72
2019-14,8645389469,4307105422,merchant25,city25,city25,state25,30785,155.44
2019-11,1163151894,2136069578,merchant89,city89,city89,state89,79306,304.66
2019-11,5900366169,4307105422,merchant25,city25,city25,state25,30785,165.47
2019-13,3947027782,8754187877,merchant28,city28,city28,state28,34982,121.49
2019-12,7705756325,9298508556,merchant95,city95,city95,state95,35701,58.41
2019-11,3731111418,8040081084,merchant47,city47,city47,state47,74549,201.34
2019-13,5344725035,5704229107,merchant5,city5,city5,state5,81947,231.22
2019-13,8889770580,1670073542,merchant77,city77,city77,state77,33312,172.61
2019-11,8306458294,4662131396,merchant49,city49,city49,state49,22145,287.17
2019-13,3715236427,7167758617,merchant85,city85,city85,state85,38734,176.26
2019-14,9257203786,853605402,merchant45,city45,city45,state45,36133,86.59
2019-11,1517999400,2241029174,merchant42,city42,city42,state42,92683,170.09
2019-11,7429063851,5026525258,merchant50,city50,city50,state50,44103,140.47
2019-13,5232424682,5026525258,merchant50,city50,city50,state50,44103,255.37
2019-12,6666914868,7019567516,merchant29,city29,city29,state29,59161,87.68
2019-14,2229567002,8315685896,merchant20,city20,city20,state20,64813,136.18
2019-15,6252606095,7019567516,merchant29,city29,city29,state29,59161,84.19
2019-14,5565169779,7567326200,merchant73,city73,city73,state73,57949,268.7
2019-11,2860631783,4816680293,merchant70,city70,city70,state70,85377,66.78
2019-15,4371923490,7608097670,merchant65,city65,city65,state65,77976,55.78
2019-15,8451126488,8788288799,merchant41,city41,city41,state41,68604,83.48
2019-12,8610252414,6462028790,merchant87,city87,city87,state87,85094,227.93
2019-12,2827266056,8315685896,merchant20,city20,city20,state20,64813,271.77
2019-15,881439643,2814297223,merchant67,city67,city67,state67,75209,195.08
2019-11,4030668994,7287892549,merchant98,city98,city98,state98,76534,68.8
2019-13,5662626083,2241029174,merchant42,city42,city42,state42,92683,167.95
2019-14,6591102855,6258623049,merchant8,city8,city8,state8,92495,141.69
2019-13,6334043794,822460751,merchant24,city24,city24,state24,36568,217.54
2019-11,1517999400,6203114196,merchant43,city43,city43,state43,30696,105.45
2019-11,4969664403,7202172664,merchant22,city22,city22,state22,53511,208.45
2019-12,7600303007,8788420896,merchant97,city97,city97,state97,62720,67.02
2019-13,9768067357,282029252,merchant46,city46,city46,state46,77353,154.43
2019-13,8835637939,1927274105,merchant30,city30,city30,state30,53188,228.81
2019-15,146177382,1874496358,merchant69,city69,city69,state69,64507,269.59
2019-13,9257203786,4804647077,merchant7,city7,city7,state7,36283,92.46
2019-14,4371923490,8315685896,merchant20,city20,city20,state20,64813,282.4
2019-13,4664588338,5026525258,merchant50,city50,city50,state50,44103,264
2019-15,1827110335,822460751,merchant24,city24,city24,state24,36568,176.16
2019-13,9685775214,8195119537,merchant38,city38,city38,state38,74321,67.76
2019-11,2181145569,2814297223,merchant67,city67,city67,state67,75209,203.21
2019-15,8258241784,5894740723,merchant75,city75,city75,state75,21956,284.86
2019-15,634995391,8754187877,merchant28,city28,city28,state28,34982,195.98
2019-11,1359014035,3213890025,merchant2,city2,city2,state2,66377,143.63
2019-12,573280183,5894740723,merchant75,city75,city75,state75,21956,304.25
2019-13,8889770580,5026525258,merchant50,city50,city50,state50,44103,147.2
2019-12,8649000732,4307105422,merchant25,city25,city25,state25,30785,161.94
2019-12,1065599156,7500016917,merchant62,city62,city62,state62,55191,228.87
2019-11,9144543518,6597088699,merchant80,city80,city80,state80,72192,110.52
2019-15,382048003,974528976,merchant15,city15,city15,state15,61366,109.17
2019-15,2925921877,1670073542,merchant77,city77,city77,state77,33312,174.64
2019-11,8696740358,6203114196,merchant43,city43,city43,state43,30696,118.68
2019-11,6591102855,1927274105,merchant30,city30,city30,state30,53188,252.67
2019-15,40066459,5035605798,merchant14,city14,city14,state14,89309,126.52
2019-14,9203442635,9095358316,merchant0,city0,city0,state0,77720,130.05
2019-14,7548204543,6742349940,merchant44,city44,city44,state44,22009,128.93
2019-12,9892616029,785274618,merchant68,city68,city68,state68,47104,157.28
2019-12,8451126488,4113714990,merchant13,city13,city13,state13,56099,131.87
2019-11,3126578006,8984439423,merchant56,city56,city56,state56,84107,221.52
2019-12,6714275994,2989585334,merchant12,city12,city12,state12,71178,152.44
2019-12,8871035152,3014668794,merchant4,city4,city4,state4,62780,250.77
2019-11,1773835167,2521997010,merchant88,city88,city88,state88,63108,269.06
2019-14,5386115794,6741933817,merchant35,city35,city35,state35,95092,282.82
2019-14,9563830539,4113714990,merchant13,city13,city13,state13,56099,127.5
2019-13,5565169779,6781390406,merchant78,city78,city78,state78,73150,76.06
2019-14,7952023441,8395061914,merchant76,city76,city76,state76,44258,98.91
2019-11,3887380125,6781390406,merchant78,city78,city78,state78,73150,308.79
2019-14,7842669711,8195119537,merchant38,city38,city38,state38,74321,122.67
2019-12,110182091,2241029174,merchant42,city42,city42,state42,92683,182.39
2019-13,9417732139,4804647077,merchant7,city7,city7,state7,36283,91.89
2019-15,364732911,3365636329,merchant32,city32,city32,state32,41993,159.42
2019-13,3126578006,4113714990,merchant13,city13,city13,state13,56099,290.74
2019-14,5386115794,269161413,merchant39,city39,city39,state39,77784,233.92
2019-14,382048003,1670073542,merchant77,city77,city77,state77,33312,247.78
2019-12,1773835167,9432942812,merchant10,city10,city10,state10,55428,238.94
2019-15,4085908696,6597088699,merchant80,city80,city80,state80,72192,115.55
2019-14,2612615947,7771032390,merchant36,city36,city36,state36,25693,91.58
2019-11,590815741,4662131396,merchant49,city49,city49,state49,22145,284.16
2019-13,9563830539,6258623049,merchant8,city8,city8,state8,92495,153.44
2019-15,3126578006,155556316,merchant92,city92,city92,state92,57194,128.95
2019-11,710945636,8754187877,merchant28,city28,city28,state28,34982,129.94
2019-13,1359014035,974528976,merchant15,city15,city15,state15,61366,112
2019-13,5943204062,7167758617,merchant85,city85,city85,state85,38734,128.59
2019-13,9482883063,2542078802,merchant18,city18,city18,state18,63431,117.58
2019-13,3731111418,3435374462,merchant3,city3,city3,state3,36060,74.96
2019-11,710945636,785274618,merchant68,city68,city68,state68,47104,157.53
