fiscal_week_id,store_id,item_id,item_cost_amt,item_qty,sales_amt_no_discount,sales_amt
2019-11,3790816030,1346558886,262.32,451,7335.4,13661.41
2019-11,3790816030,6396984062,88.84,310,3561.16,10178.07
2019-11,3790816030,7630444365,102.44,322,3151.04,9644.82
2019-11,3790816030,881439643,165.33,436,5629.13,10957.07
2019-11,3790816030,1065599156,57.63,329,3840.52,13173.02
2019-11,3790816030,1614469620,275.66,324,2857.43,12128.59
2019-11,3790816030,8665041259,162.46,435,3421.91,9663.64
2019-11,3790816030,1773835167,108.73,442,5592.13,12967.96
2019-11,3790816030,3887380125,279.33,308,7416.9,11847.45
2019-11,3790816030,9670905288,118.65,390,3091.35,14323.15
2019-11,3790816030,9257203786,215.76,375,3901.05,9981.05
2019-11,3790816030,7705756325,122.26,324,6842.98,9255.49
2019-11,3790816030,1076975726,187.79,407,6742.86,8707.94
2019-11,3790816030,7960094117,54.06,434,6058.38,9027.53
2019-11,3790816030,3646391743,98.27,370,2642.97,10488.24
2019-11,1967375594,943157526,131.37,435,4667.33,10830.14
2019-11,1967375594,590815741,281.58,370,5453.7,13966.34
2019-11,1967375594,7952023441,248.91,343,6321.27,13109.09
2019-11,1967375594,8306458294,161.02,443,5654.99,8613.64
2019-11,1967375594,5386115794,92.92,478,2717.45,13650.27
2019-11,1967375594,1310617137,142.89,415,4546.75,10761.76
2019-11,1967375594,5662626083,162.55,479,2820.6,9115.33
2019-11,1967375594,994979923,120.8,472,4692.76,12511.43
2019-11,1967375594,4433742286,181.46,381,5230.52,12247.66
2019-11,1967375594,2064820915,262.09,390,6622.42,13062.92
2019-11,1967375594,8158750511,166.5,465,3949.62,8843.31
2019-11,1967375594,8524135444,242.23,435,2427.88,12229.65
2019-11,1967375594,2812300011,198.8,457,4818.64,9893.13
2019-11,1967375594,9713077150,114.35,369,6668.25,8472.84
2019-11,1967375594,3842884648,60.14,332,6536.01,14067.26
2019-11,1967375594,5590922980,99.08,478,6932.81,13862.39
2019-11,1967375594,9685775214,142.71,297,3260.27,13902.88
2019-11,1967375594,7600303007,72.62,448,3993.01,8764.42
2019-11,1967375594,4232000803,201.66,475,4653.75,9071.75
2019-11,1967375594,8823341865,70.18,479,2283.36,14591.61
2019-11,1967375594,7795216822,189.73,431,2547.02,11537.39
2019-11,1967375594,2099548339,121.76,393,3237.27,10782.53
2019-11,1967375594,5232424682,212.1,468,7321.3,8273.75
2019-11,1967375594,8130162427,229.54,443,5512.61,14590.42
2019-11,1967375594,8730098683,132.16,354,7007.78,13467.9
2019-11,1967375594,7101255339,129.84,456,4742.21,9728.12
2019-11,1967375594,3867856154,77.86,475,7383.25,10797.33
2019-11,1967375594,7282616365,252.93,383,5093.58,13768.97
2019-11,1967375594,5900366169,212.87,339,4730.72,8764.77
2019-11,1967375594,9373057053,136.18,468,6117.74,11637.46
2019-11,1967375594,1163151894,92.25,334,4345.93,12586.85
2019-11,1967375594,364732911,114.58,304,3368.01,9878.07
2019-11,1967375594,295824976,100.98,444,6034.19,10783.01
2019-11,1967375594,1921789501,183.49,452,6046.97,13916.74
2019-11,1967375594,5565169779,207.9,408,3017.07,11305.81
2019-11,1967375594,8324902437,279.06,405,7059.04,13537.32
2019-11,1967375594,6838903258,112.3,440,5186.46,12869.66
2019-11,1967375594,710945636,215.57,331,6375.26,10341.28
2019-11,1967375594,6295238698,237.28,519,4357.41,15266.89
2019-11,1967375594,9189053739,167.19,448,6366.88,12531.82
2019-11,1967375594,3731111418,54.27,366,4693,14813.74
2019-11,1967375594,7337302765,84.19,467,3462.2,12694.42
2019-11,1967375594,3422303487,285.47,348,4466.59,14433.9
2019-11,1967375594,8771967450,222.08,488,3840.47,8498.04
2019-11,1967375594,110182091,117.54,461,6694,13278.3
2019-11,1967375594,2619565507,63.73,479,3265.35,11825.15
2019-11,1967375594,6277647300,102.05,496,6247.07,13721.25
2019-11,1967375594,3745429857,52.77,350,5994.06,12467.02
2019-11,1967375594,2429948740,225.69,438,5656.45,12565.45
2019-11,1967375594,9013548770,92.06,442,2193.67,11744.86
2019-11,1967375594,1517999400,143.5,436,5300.37,15265.32
2019-11,1967375594,4627191884,154.05,415,3201.31,14563.71
2019-11,1967375594,6311620540,109.78,487,6404.46,12583.46
2019-11,1967375594,7429063851,135.6,380,3974.59,14667.31
2019-11,1967375594,5707412128,85.71,407,2384.74,8941.03
2019-11,1967375594,8314002278,307.61,312,3000.13,9666.88
2019-11,1967375594,1640343751,136.28,361,4694.07,13549.59
2019-11,1967375594,9768067357,153.32,430,6701.17,10779
2019-11,1967375594,9167859851,278.9,354,6028.65,11796.97
2019-11,1967375594,7196850026,155.6,389,3630.29,14641.66
2019-11,1967375594,1967383933,204.23,456,3418.95,13993.88
2019-11,1967375594,8871035152,106.33,328,7120.97,12887.5
2019-11,1967375594,634995391,268.8,319,5838.8,8707.56
2019-11,1967375594,5707643621,77.46,469,3866.44,10426.02
2019-11,1967375594,3683359342,200.34,308,7463.06,8481.46
2019-11,1967375594,9607302391,205.52,440,4525.34,8236.97
2019-11,1967375594,8649000732,89.63,410,3679.98,13012.45
2019-11,1967375594,1735133029,252.92,365,3519.87,8452.47
2019-11,1967375594,6252606095,131.46,485,6867.93,8124.38
2019-11,1967375594,597869590,182.02,437,6434.58,10648.76
2019-11,1967375594,382048003,82.67,367,2529.15,14214.05
2019-11,1967375594,7842669711,88.94,375,2818.89,8278.8
2019-11,1967375594,8279097282,196.07,358,5659.46,9502.09
2019-11,1967375594,2827266056,85.31,361,2581.8,12142.53
2019-11,1967375594,4327970099,240.41,485,7340.92,12121.77
2019-11,1967375594,9320951960,199.19,322,4485.94,9440.48
2019-11,1967375594,7591285727,259.64,352,2103.72,13648.59
2019-11,1967375594,1008290250,90.48,343,2113.06,10292.2
2019-11,1967375594,3772070751,117.01,358,3258.6,10799.34
2019-11,1967375594,826905783,164.11,317,5374.66,10043.83
2019-11,1967375594,6666914868,191.26,501,3806.75,10259.29
2019-11,1967375594,5838106728,160.35,394,4991.5,9406.36
2019-11,1967375594,6787772844,214.03,292,3486.74,8392.27
2019-11,1967375594,8587179516,140.09,447,5891.98,10641.07
2019-11,1967375594,6591102855,121.65,465,3271.65,10682.27
2019-11,1967375594,6117765041,192.15,302,6225.54,15458.79
2019-11,1967375594,8282589359,75.24,323,5644.31,8606.09
2019-11,1967375594,4342376893,209.16,351,5921.47,10860.02
2019-11,1967375594,8660418067,212.13,397,4761.03,8654.45
2019-11,1967375594,1889288396,281.2,349,3085.41,9440.01
2019-11,1967375594,3715236427,229.38,436,7804.8,9513.97
2019-11,1967375594,4030668994,59.83,347,3117.53,14190.68
2019-11,1967375594,7407047410,230.1,440,5034.8,8925.48
2019-11,1967375594,2785404690,246.31,428,3159.09,14243.84
2019-11,1967375594,40066459,154.21,424,2246.48,11737.69
2019-11,1967375594,3148444933,88.03,362,3585.09,8154.74
2019-11,1967375594,6334043794,163.15,384,4733.19,9133.11
2019-11,1967375594,7519578543,188.19,383,6945.82,11408.12
2019-11,1967375594,5305086176,47.77,384,2817.42,12768.88
2019-11,1967375594,8835637939,276.39,487,5935.75,14781.52
2019-11,1967375594,2229567002,152.28,407,6806.01,9982.45
2019-11,1967375594,5943204062,198.83,496,5738.41,12213.58
2019-11,1967375594,1803882375,297.52,391,4058.94,9871.85
2019-11,1967375594,6617497001,105.32,415,2253.52,13642.34
2019-11,1967375594,4664588338,109.59,445,6357.65,14324.16
2019-11,1967375594,8333384770,94.82,436,2675.8,8893.46
2019-11,1967375594,6995017868,180.83,462,4039.15,11494.73
2019-11,1967375594,9203442635,195.31,328,5211.33,7939.28
2019-11,1967375594,5336022119,104.96,504,3648.42,13065.37
2019-11,1967375594,8696740358,282.56,342,5997.16,11720.88
2019-11,1967375594,1359014035,258.12,486,5590.83,8493.18
2019-11,1967375594,9360406850,79.46,360,3359.52,14717.88
2019-11,1967375594,4013901684,132.01,417,3557.73,9420.86
2019-11,1967375594,4599423714,216.37,305,3951.52,14317.07
2019-11,1967375594,6605377028,111.81,397,5990.38,10795.36
2019-11,1967375594,8830409956,143.69,327,6830.57,14969.35
2019-11,1967375594,8944847704,112.76,446,5373.03,12722.53
2019-11,1967375594,1827110335,219.73,472,4563.21,11098.59
2019-11,1967375594,2222242797,263.94,403,3422.24,11897.13
2019-11,1967375594,2612615947,224.56,473,5972.9,12320.16
2019-11,1967375594,2876851490,111.95,444,2607.37,8453.34
2019-11,1967375594,573280183,132.53,316,2887.71,10101.58
2019-11,1967375594,2003576520,133.44,476,4564.29,10676.3
2019-11,1967375594,8258241784,281.08,385,2502.3,10403.85
2019-11,1967375594,226897731,62.71,421,6538,12761.33
2019-11,1967375594,4497137251,297.74,351,6568.47,12113.64
2019-11,1967375594,3824557564,237.04,301,3891.65,8712.85
2019-11,1967375594,4371923490,74.56,427,7097.82,12715.58
2019-11,1967375594,2181145569,64.49,482,5474.42,13299.59
2019-11,1967375594,5344725035,80.46,402,3632.06,12114.31
2019-11,1967375594,2077990442,116.71,324,2604.74,15088.3
2019-11,1967375594,568380424,64.95,427,6291.28,10285.1
2019-11,1967375594,8122619300,170.59,351,5201.75,9344.13
2019-11,1967375594,991944605,212.81,345,3961.33,9251.48
2019-11,1967375594,5001560208,100.16,319,5451.7,8943.52
2019-11,1967375594,2020390214,151.84,475,6285.75,10037.55
2019-11,1967375594,9955716600,148.64,454,6745.99,13087.73
2019-11,1967375594,8889770580,235.04,362,5227.26,11315.19
2019-11,1967375594,2860631783,296.24,293,5487.94,14223.41
2019-11,1967375594,4420879797,100.44,459,6914.25,9516.09
2019-11,1967375594,4969664403,280.72,399,6810.22,12157.82
2019-11,1967375594,9417732139,74.76,396,4393.38,9243.55
2019-11,1967375594,3792383018,130.46,309,5392.41,14366.35
2019-11,1967375594,9042827470,241.43,471,5254.07,9208.2
2019-11,1967375594,5987223966,96.56,408,4107.55,11459.63
2019-11,1967375594,5776725743,100.35,479,3013.41,8963.98
2019-11,1967375594,6714275994,187.04,316,6351.2,15380.97
2019-11,1967375594,3947027782,287.39,427,6651.23,11498.85
2019-11,1967375594,4085908696,207.11,478,4975.76,14662.45
2019-11,1967375594,2925921877,291.21,339,3538.23,8864.61
2019-11,1967375594,2819556651,133.94,401,5345.75,11820.51
2019-11,1967375594,3307208283,232.51,362,2126.03,11288.8
2019-11,1967375594,8335382298,243.02,358,4459.94,10293.29
2019-11,1967375594,6797140286,215.52,449,2147.42,10322.63
2019-11,1967375594,8815675369,58.57,470,7234.36,9957.73
2019-11,1967375594,8610252414,174.38,350,4321.51,8596.26
2019-11,1967375594,7960225174,174.68,311,4300.85,9440.25
2019-11,1967375594,4310818004,152.62,344,3914.9,10837.13
2019-11,1967375594,9230593666,131.03,470,4847.69,11321.85
2019-11,1967375594,8093541006,160.11,316,5700.41,10261.97
2019-11,1967375594,8645389469,266.45,423,7290.98,11195.42
2019-11,1967375594,8451126488,187.21,386,4248.02,10606.65
2019-11,1967375594,3126578006,272.36,290,5853.36,13865.98
2019-11,1967375594,4695138020,103.84,369,7128.62,12501.6
2019-11,1967375594,8300992849,187.31,350,2506.62,12887.1
2019-11,1967375594,9892616029,235.19,372,4297.01,11978.69
2019-11,1967375594,9482883063,133.57,369,5046.65,10963.36
2019-11,1967375594,7957819832,264.37,439,4306.84,8630.79
2019-11,1967375594,697239415,142.84,461,7308.01,14834.16
2019-11,1967375594,5192095761,92.41,453,5281.53,14684.08
2019-11,1967375594,1803685907,143.93,417,6311.65,13842.17
2019-11,1967375594,9129126210,134.16,401,2901.89,11567.29
2019-11,1967375594,476730659,217.11,390,3853.19,11760.85
2019-11,1967375594,9563830539,235.83,315,2868.04,8411.21
2019-11,1967375594,146177382,83.76,418,5592.99,9867.7
2019-11,1967375594,1216758957,170.93,353,4159.96,10908.97
2019-11,1967375594,7834430331,251.29,369,7062.92,9377.17
2019-11,1967375594,9144543518,199.72,499,2116.47,13762.21
2019-11,1967375594,5867418631,170.37,318,3673.17,11379.72
2019-11,1967375594,8472103867,242.84,359,2585.32,14171.14
2019-11,1967375594,8660065164,291,302,5951.09,15349.87
2019-11,1967375594,7548204543,93.61,341,7302.33,9283.45
2019-11,1967375594,7529341861,200,351,3486.86,10516.51
2019-11,1967375594,1815226794,304.4,374,2769.47,8900.41
2019-11,1967375594,1585408521,75.82,319,4153.34,7756.8
2019-11,1967375594,1346558886,264.31,451,7059,13309.05
2019-11,1967375594,6396984062,85.1,314,3830.99,10455.76
2019-11,1967375594,7630444365,97.18,330,3316.49,9167.44
2019-11,1967375594,881439643,170.07,420,5841.51,11272.05
2019-11,1967375594,1065599156,63.09,313,3945.18,12606.91
2019-11,1967375594,1614469620,270.88,332,2813.7,12056.33
2019-11,1967375594,8665041259,158.56,419,3201.45,9703.39
2019-11,1967375594,1773835167,113.56,432,5651.93,12133.71
2019-11,1967375594,3887380125,304.61,290,7712.12,11908.32
2019-11,1967375594,9670905288,123.4,383,2899.02,14391.18
2019-11,1967375594,9257203786,199.29,381,3987.03,10091.49
2019-11,1967375594,7705756325,121.28,343,6692.24,9212.99
2019-11,1967375594,1076975726,196.53,420,6143.78,9089.79
2019-11,1967375594,7960094117,56.7,419,5945.35,8663.95
2019-11,1967375594,3646391743,93.72,360,2510.35,10373.64
2019-11,1002825197,943157526,128.61,452,4592.87,11403.42
2019-11,1002825197,590815741,283.52,377,5407.5,13723.73
2019-11,1002825197,7952023441,244.52,348,6439.54,12455.33
2019-11,1002825197,8306458294,170.3,440,5575.98,8695.38
2019-11,1002825197,5386115794,93.87,457,2655.85,13831.7
2019-11,1002825197,1310617137,137.77,418,4346.4,11054.43
2019-11,1002825197,5662626083,151.99,480,2953.07,8718.54
2019-11,1002825197,994979923,121.1,466,4825.76,13408.54
2019-11,1002825197,4433742286,184.62,372,5203.05,12906.89
2019-11,1002825197,2064820915,268.02,379,6301.48,14093.4
2019-11,1002825197,8158750511,172.25,483,3978.18,8516.19
2019-11,1002825197,8524135444,247.63,434,2565.04,11889.36
2019-11,1002825197,2812300011,207.87,480,4782.64,9933.74
2019-11,1002825197,9713077150,114.47,345,6723.38,7834.57
2019-11,1002825197,3842884648,59.94,336,6157.11,13744.17
2019-11,1002825197,5590922980,96.3,496,6867.74,13759.44
2019-11,1002825197,9685775214,151.53,327,3158.86,15137.28
2019-11,1002825197,7600303007,68.65,461,3874.95,9148.98
2019-11,1002825197,4232000803,204.22,508,4343.54,8879.96
2019-11,1002825197,8823341865,70.85,475,2371.67,15076.42
2019-11,1002825197,7795216822,185.62,397,2539.27,11274.69
2019-11,1002825197,2099548339,123.86,396,3302.58,11203.51
2019-11,1002825197,5232424682,216.03,490,7411.95,8277.65
2019-11,1002825197,8130162427,233.25,479,5132.48,14727.41
2019-11,1002825197,8730098683,136.99,344,6480.06,12523.34
2019-11,1002825197,7101255339,136.17,433,4751.81,9026.98
2019-11,1002825197,3867856154,81.89,474,7785.22,10574.73
2019-11,1002825197,7282616365,250.15,360,5438.06,14013.49
2019-11,1002825197,5900366169,213.39,335,4605.73,9153.05
2019-11,1002825197,9373057053,141.98,471,6360.67,11205.07
2019-11,1002825197,1163151894,92.48,344,4414.97,13128.86
2019-11,1002825197,364732911,116.57,307,3450.53,10252.92
2019-11,1002825197,295824976,100.88,415,5865.36,11438.99
2019-11,1002825197,1921789501,177.08,435,6306,14345.78
2019-11,1002825197,5565169779,228.73,406,2859.97,11204.25
2019-11,1002825197,8324902437,283.45,396,7207.75,14407.2
2019-11,1002825197,6838903258,106.32,455,5206.82,12709.88
2019-11,1002825197,710945636,208,360,6053.32,10851.08
2019-11,1002825197,6295238698,245.59,496,4177.94,15382.43
2019-11,1002825197,9189053739,161.13,439,6000.36,12992.83
2019-11,1002825197,3731111418,54.63,362,4924.39,14433.46
2019-11,1002825197,7337302765,85.71,442,3322.87,11649.9
2019-11,1002825197,3422303487,272.8,363,4433.25,14311.74
2019-11,1002825197,8771967450,227.78,456,3684.38,8502.6
2019-11,1002825197,110182091,109.69,450,6573.42,12260.1
2019-11,1002825197,2619565507,59.33,493,3176.87,12313.58
2019-11,1002825197,6277647300,93.85,482,6275.64,13441.15
2019-11,1002825197,3745429857,51.38,351,5744.44,12880.7
2019-11,1002825197,2429948740,223.12,430,5262.73,11477.65
2019-11,1002825197,9013548770,94.16,444,2122.91,12347.44
2019-11,1002825197,1517999400,134.44,455,5539.82,15188.05
2019-11,1002825197,4627191884,157.43,415,3334.93,14987.19
2019-11,1002825197,6311620540,108.52,512,6414.93,13161.04
2019-11,1002825197,7429063851,128.68,388,3945.74,14707.24
2019-11,1002825197,5707412128,83.93,430,2233.22,8905.29
2019-11,1002825197,8314002278,296.86,301,2989.85,9717.67
2019-11,1002825197,1640343751,144.44,374,4643.45,12525.66
2019-11,1002825197,9768067357,150.14,449,7207.67,10691.34
2019-11,1002825197,9167859851,276.91,378,6126.84,11670.42
2019-11,1002825197,7196850026,155.79,391,3527.51,14200.46
2019-11,1002825197,1967383933,206.17,436,3403.58,14085.31
2019-11,1002825197,8871035152,104.67,323,6963.78,12689.63
2019-11,1002825197,634995391,246.28,345,5720.78,9219.18
2019-11,1002825197,5707643621,71.55,467,4158.51,10453.65
2019-11,1002825197,3683359342,191.88,294,7166.62,8380.22
2019-11,1002825197,9607302391,208.97,448,4615.12,8547.38
2019-11,1002825197,8649000732,86.02,409,3521.72,13939.47
2019-11,1002825197,1735133029,238.39,388,3797.91,7979.62
2019-11,1002825197,6252606095,139.42,471,6425.07,8668.86
2019-11,1002825197,597869590,180.65,474,6505.52,10855.12
2019-11,1002825197,382048003,81.97,345,2441.47,14611.09
2019-11,1002825197,7842669711,87.52,373,2988.39,8230.39
2019-11,1002825197,8279097282,184.92,342,5480.72,9964.08
2019-11,1002825197,2827266056,87.02,375,2546.86,11531.92
2019-11,1002825197,4327970099,255.28,484,7481.3,11601.97
2019-11,1002825197,9320951960,208.82,313,4294.25,9591.91
2019-11,1002825197,7591285727,254.3,358,2230.09,13918.19
2019-11,1002825197,1008290250,96.55,312,2094.78,11059.52
2019-11,1002825197,3772070751,122.09,366,3187.55,11896.34
2019-11,1002825197,826905783,158.53,340,5286.65,9865.5
2019-11,1002825197,6666914868,195.9,477,3535.07,10257.38
2019-11,1002825197,5838106728,171.89,396,5184.72,9035.97
2019-11,1002825197,6787772844,224.09,316,3520.13,8172.96
2019-11,1002825197,8587179516,140.98,445,6012.51,10142.86
2019-11,1002825197,6591102855,123.43,469,3145.84,10471.37
2019-11,1002825197,6117765041,186.27,295,6195.63,14643.76
2019-11,1002825197,8282589359,78.72,341,5827.46,9314.26
2019-11,1002825197,4342376893,209.91,337,5594.58,11236.66
2019-11,1002825197,8660418067,207.74,393,4739.04,8201.94
2019-11,1002825197,1889288396,271.67,333,3077.72,9321.18
2019-11,1002825197,3715236427,232.17,439,7806.11,9235.2
2019-11,1002825197,4030668994,62.63,352,2945.43,14828
2019-11,1002825197,7407047410,237.06,423,5086.23,9059
2019-11,1002825197,2785404690,255.08,427,2999.99,15038.05
2019-11,1002825197,40066459,161.31,440,2259,11668.77
2019-11,1002825197,3148444933,91.78,351,3496.06,8510.64
2019-11,1002825197,6334043794,157.27,382,4707.42,8980.13
2019-11,1002825197,7519578543,190.59,396,7108.41,10580.16
2019-11,1002825197,5305086176,49.57,379,2964.68,13565.32
2019-11,1002825197,8835637939,270.44,510,5737.08,14113.07
2019-11,1002825197,2229567002,148.6,402,6706.19,9975.84
2019-11,1002825197,5943204062,198.27,474,5804.8,11762.66
2019-11,1002825197,1803882375,273.92,392,3947.24,9997.68
2019-11,1002825197,6617497001,103.72,422,2240.12,13836.33
2019-11,1002825197,4664588338,114.24,467,5959.5,14721.06
2019-11,1002825197,8333384770,89.66,424,2752.64,8462.75
2019-11,1002825197,6995017868,166.3,455,4171.81,11450.95
2019-11,1002825197,9203442635,199.04,320,5542.22,8113.28
2019-11,1002825197,5336022119,103.58,471,3494.6,12502.34
2019-11,1002825197,8696740358,295.05,354,6035.38,12309.35
2019-11,1002825197,1359014035,247.1,480,5704.17,8386.05
2019-11,1002825197,9360406850,82.25,358,3454.85,14466.74
2019-11,1002825197,4013901684,126.9,433,3561.99,8926.88
2019-11,1002825197,4599423714,206.07,312,3686.71,13357.13
2019-11,1002825197,6605377028,112.48,414,6170.47,10893.76
2019-11,1002825197,8830409956,138.29,323,6824.18,13653.47
2019-11,1002825197,8944847704,110.45,436,5239.21,12838.24
2019-11,1002825197,1827110335,203.39,459,4320.98,10976.33
2019-11,1002825197,2222242797,270.35,426,3324.06,12452.25
2019-11,1002825197,2612615947,219.82,460,5591.9,13348.7
2019-11,1002825197,2876851490,105.51,457,2440.19,8071.14
2019-11,1002825197,573280183,137.83,311,2944.97,10209.42
2019-11,1002825197,2003576520,142.39,476,4775.06,10040.13
2019-11,1002825197,8258241784,291.42,397,2551.66,10603.07
2019-11,1002825197,226897731,59.85,419,6109.29,12675.36
2019-11,1002825197,4497137251,296.35,347,6842.18,13196.99
2019-11,1002825197,3824557564,238.16,304,4177.09,9026.81
2019-11,1002825197,4371923490,78.81,443,7112.36,13091.3
2019-11,1002825197,2181145569,66.29,476,5493.7,13606.11
2019-11,1002825197,5344725035,83.58,425,3480.08,12628.32
2019-11,1002825197,2077990442,122.87,303,2537.32,14950.67
2019-11,1002825197,568380424,64.52,416,6184.65,9516.36
2019-11,1002825197,8122619300,167.58,353,5266.36,8638.85
2019-11,1002825197,991944605,209.8,334,3702.9,8659.57
2019-11,1002825197,5001560208,101.21,330,5673.62,8723.13
2019-11,1002825197,2020390214,139.74,456,6131.44,9887.44
2019-11,1002825197,9955716600,151.85,465,6289.88,12280.17
2019-11,1002825197,8889770580,239.23,350,5596.29,10649.66
2019-11,1002825197,2860631783,290.63,287,5465.9,14015.48
2019-11,1002825197,4420879797,96.74,490,6722.73,9230.43
2019-11,1002825197,4969664403,270.2,402,6873.68,12788.19
2019-11,1002825197,9417732139,69.26,405,4458.63,9349.72
2019-11,1002825197,3792383018,135.05,300,5493.25,14899.57
2019-11,1002825197,9042827470,226.32,483,5152.63,8709.43
2019-11,1002825197,5987223966,99.3,431,4093.4,11957.74
2019-11,1002825197,5776725743,100.4,478,3165.98,9148.53
2019-11,1002825197,6714275994,187.89,347,6287.06,15417.88
2019-11,1002825197,3947027782,285.3,433,6482.78,11012.02
2019-11,1002825197,4085908696,218.94,441,5061.09,14428.53
2019-11,1002825197,2925921877,302.96,328,3454.24,8865.55
2019-11,1002825197,2819556651,147.48,419,5445.97,11852.67
2019-11,1002825197,3307208283,225.13,343,2154.57,11130.99
2019-11,1002825197,8335382298,249.58,329,4851.42,10513.82
2019-11,1002825197,6797140286,206.97,441,2328.16,10463.21
2019-11,1002825197,8815675369,54.86,477,6789.38,10883.49
2019-11,1002825197,8610252414,180.95,330,4516.07,8454.2
2019-11,1002825197,7960225174,172.86,289,4623.79,10021.12
2019-11,1002825197,4310818004,147.88,328,3792.08,10719.34
2019-11,1002825197,9230593666,142.12,481,4899.3,10636.88
2019-11,1002825197,8093541006,154.48,293,5666.17,10183.14
2019-11,1002825197,8645389469,269.9,400,7430.08,10969.39
2019-11,1002825197,8451126488,179.23,396,4083.1,11269.48
2019-11,1002825197,3126578006,278.78,304,5947.44,14098.94
2019-11,1002825197,4695138020,106.41,351,6666.97,12319.78
2019-11,1002825197,8300992849,182.55,347,2484.54,13217.4
2019-11,1002825197,9892616029,234.79,388,4161.05,12098.91
2019-11,1002825197,9482883063,138.89,391,4985.48,11019.37
2019-11,1002825197,7957819832,250.5,413,4390.83,8375.19
2019-11,1002825197,697239415,141.65,452,6844.61,15578.2
2019-11,1002825197,5192095761,97.25,456,5075.35,14281.67
2019-11,1002825197,1803685907,144.46,437,6777.37,14165.66
2019-11,1002825197,9129126210,133.22,380,2955.3,12007.34
2019-11,1002825197,476730659,200.21,390,3705.77,11010.86
2019-11,1002825197,9563830539,229.77,313,2900.26,8327.22
2019-11,1002825197,146177382,87.08,394,5631.85,10018.16
2019-11,1002825197,1216758957,160.91,331,4114.03,11147.53
2019-11,1002825197,7834430331,243.84,345,6921.8,8974.87
2019-11,1002825197,9144543518,193.63,518,2313.32,14516.12
2019-11,1002825197,5867418631,171.89,308,3626.56,10496.96
2019-11,1002825197,8472103867,233.77,349,2654.18,13485.99
2019-11,1002825197,8660065164,289.58,297,5874.11,14265.46
2019-11,1002825197,7548204543,96.17,355,7330.03,9041.07
2019-11,1002825197,7529341861,207.71,343,3506.22,10244.92
2019-11,1002825197,1815226794,289.7,380,2811.53,8926.8
2019-11,1002825197,1585408521,79.79,331,3833.79,8480.69
2019-11,1002825197,1346558886,283.13,463,7361.61,13925.61
2019-11,1002825197,6396984062,84.14,336,3772.05,10890.89
2019-11,1002825197,7630444365,99.24,343,3276.22,9251.47
2019-11,1002825197,881439643,169.48,435,5783.79,10678.07
2019-11,1002825197,1065599156,61.03,330,3781.83,13045.7
2019-11,1002825197,1614469620,277.24,337,2765.65,11318.55
2019-11,1002825197,8665041259,150.37,442,3195.58,10056.98
2019-11,1002825197,1773835167,105.51,466,5517.04,12282.21
2019-11,1002825197,3887380125,278.94,301,7722.4,12150.95
2019-11,1002825197,9670905288,117.49,387,2844.75,14671.71
2019-11,1002825197,9257203786,204.74,395,3813.19,10094.93
2019-11,1002825197,7705756325,115.27,316,6612.4,8996.94
2019-11,1002825197,1076975726,185.68,430,6647.5,9114.02
2019-11,1002825197,7960094117,54.58,433,6149.55,8601.46
2019-11,1002825197,3646391743,97.62,371,2616.24,10567.43
2019-12,7382791459,943157526,135.1,424,4692.75,10917.31
2019-12,7382791459,590815741,270.84,392,5246.77,13165.64
2019-12,7382791459,7952023441,227.89,332,6477.88,12906.23
2019-12,7382791459,8306458294,160.78,442,5353.91,8272.64
2019-12,7382791459,5386115794,94.61,454,2623.01,14185.95
2019-12,7382791459,1310617137,138.92,416,4189.68,11043.37
2019-12,7382791459,5662626083,165.03,444,3055.71,9117.09
2019-12,7382791459,994979923,125.62,487,4510.21,12433.51
2019-12,7382791459,4433742286,184.39,372,4907.71,13268.73
2019-12,7382791459,2064820915,261.24,391,6626.75,13104.21
2019-12,7382791459,8158750511,157.78,445,3950.78,8941.38
2019-12,7382791459,8524135444,252.56,453,2445.71,11444.77
2019-12,7382791459,2812300011,197.36,502,4716.52,10160.16
2019-12,7382791459,9713077150,107.2,340,6668.47,8108.74
2019-12,7382791459,3842884648,60.52,337,6132.52,13974.55
2019-12,7382791459,5590922980,94.45,465,6979.17,13742.8
2019-12,7382791459,9685775214,145.48,328,3171.1,14219.98
2019-12,7382791459,7600303007,68.49,465,3958.23,8825.04
2019-12,7382791459,4232000803,192.32,501,4630.81,9293.34
2019-12,7382791459,8823341865,72.15,488,2396.61,14753.01
2019-12,7382791459,7795216822,176,417,2729.74,11684.15
2019-12,7382791459,2099548339,117.38,385,3499.25,10927.31
2019-12,7382791459,5232424682,218,478,7335.32,7801.27
2019-12,7382791459,8130162427,232.01,450,5212.37,13604.92
2019-12,7382791459,8730098683,138.93,348,6475.92,13498.04
2019-12,7382791459,7101255339,137.39,474,4916.97,9503.57
2019-12,7382791459,3867856154,82.19,449,7193.34,10354.95
2019-12,7382791459,7282616365,235.15,358,5093.01,13371.04
2019-12,7382791459,5900366169,203.63,360,4591.85,8971.03
2019-12,7382791459,9373057053,143.88,489,6002.62,11619.62
2019-12,7382791459,1163151894,92.74,344,4312.11,12933.97
2019-12,7382791459,364732911,117.11,298,3206.1,9614.87
2019-12,7382791459,295824976,93.77,421,6164.53,10977.13
2019-12,7382791459,1921789501,186.21,439,6520.95,14287.55
2019-12,7382791459,5565169779,212.71,434,2871.19,10767.75
2019-12,7382791459,8324902437,264.65,393,7051.48,13220.29
2019-12,7382791459,6838903258,105.62,442,4862.69,12686.97
